,datetime,symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits,change_in_price,down_days,up_days,RSI,low_14,high_14,k_percent,r_percent,MACD,MACD_EMA,Price_Rate_Of_Change,On Balance Volume,Prediction
346,2023-02-09,AMD,85.87999725341797,86.66999816894531,82.76000213623047,83.20999908447266,46525400.0,0.0,0.0,-1.4800033569335938,1.4800033569335938,0.0,59.47086466302529,71.54000091552734,88.94000244140625,67.06894911238142,-32.93105088761859,3.2095889367141126,2.6776376133579713,0.10358086738119221,646353100.0,-1.0
347,2023-02-10,AMD,82.29000091552734,82.70999908447266,80.47000122070312,81.4800033569336,49332600.0,0.0,0.0,-1.7299957275390625,1.7299957275390625,0.0,53.41685023297569,72.02999877929688,88.94000244140625,55.88410722116848,-44.11589277883153,2.9506952079292432,2.7323549710345874,0.12463777486619332,597020500.0,-1.0
348,2023-02-13,AMD,81.56999969482422,84.1500015258789,80.9000015258789,83.12999725341797,45400000.0,0.0,0.0,1.649993896484375,0.0,1.649993896484375,58.10971197246114,72.02999877929688,88.94000244140625,65.64160893112701,-34.358391068872976,2.833325631946863,2.7525804005533088,0.10618756574197863,642420500.0,1.0
349,2023-02-14,AMD,82.69999694824219,86.19000244140625,81.7699966430664,85.94999694824219,55979700.0,0.0,0.0,2.8199996948242188,0.0,2.8199996948242188,65.05257664511001,72.02999877929688,88.94000244140625,82.31812628246891,-17.68187371753109,2.913631702739309,2.784830584784843,0.015477286956998348,698400200.0,1.0
350,2023-02-15,AMD,85.0999984741211,85.88999938964844,83.31999969482422,85.18000030517578,46430200.0,0.0,0.0,-0.7699966430664062,0.7699966430664062,0.0,61.82428944159081,72.02999877929688,88.94000244140625,77.7646284923309,-22.235371507669097,2.886280074387699,2.805140596767039,-0.035443294530058345,651970000.0,-1.0
351,2023-02-16,AMD,82.9800033569336,83.3499984741211,80.05000305175781,80.08000183105469,57755200.0,0.0,0.0,-5.099998474121094,5.099998474121094,0.0,44.824253252850255,72.02999877929688,88.94000244140625,47.60497521236873,-52.39502478763127,2.4561076776229953,2.7352786626115018,-0.06981060242176795,594214800.0,-1.0
352,2023-02-17,AMD,79.5999984741211,79.6500015258789,77.37000274658203,78.5,47826600.0,0.0,0.0,-1.5800018310546875,1.5800018310546875,0.0,40.81262491094592,72.02999877929688,88.94000244140625,38.26138272932845,-61.73861727067155,1.9745039564257496,2.583027220558399,-0.061902489080839396,546388200.0,-1.0
353,2023-02-21,AMD,77.1500015258789,78.45999908447266,76.44999694824219,76.7699966430664,44045600.0,0.0,0.0,-1.7300033569335938,1.7300033569335938,0.0,36.66674045367319,76.44999694824219,88.94000244140625,2.5620460695502385,-97.43795393044977,1.4463619763856315,2.3555788416942502,-0.10639048573424947,502342600.0,-1.0
354,2023-02-22,AMD,76.93000030517578,78.12999725341797,75.91999816894531,76.61000061035156,50286800.0,0.0,0.0,-0.15999603271484375,0.15999603271484375,0.0,36.27353214268269,75.91999816894531,88.94000244140625,5.299556182678819,-94.70044381732117,1.0046851189125476,2.085290455142567,-0.09540679653002648,452055800.0,-1.0
355,2023-02-23,AMD,80.62999725341797,81.79000091552734,77.97000122070312,79.75,76391300.0,0.0,0.0,3.1399993896484375,0.0,3.1399993896484375,48.72508669058883,75.91999816894531,88.80000305175781,29.736027788045078,-70.26397221195492,0.8837573402661008,1.8449058228940947,-0.04158153013510013,528447100.0,1.0
356,2023-02-24,AMD,77.75,78.80999755859375,76.94000244140625,78.08999633789062,46700000.0,0.0,0.0,-1.660003662109375,1.660003662109375,0.0,43.53612047308738,75.91999816894531,88.0,17.963558278333913,-82.03644172166608,0.6535982415805677,1.6065824343423047,-0.041605386344826356,481747100.0,-1.0
357,2023-02-27,AMD,79.63999938964844,80.12000274658203,78.52999877929688,78.7699966430664,45617300.0,0.0,0.0,0.6800003051757812,0.0,0.6800003051757812,46.24206428652445,75.91999816894531,88.0,23.5926990242208,-76.40730097577921,0.517556615749811,1.3887320248639354,-0.052447982129246284,527364400.0,1.0
358,2023-02-28,AMD,77.87000274658203,80.13999938964844,77.41999816894531,78.58000183105469,44220100.0,0.0,0.0,-0.18999481201171875,0.18999481201171875,0.0,45.53849435772092,75.91999816894531,88.0,22.019894527426025,-77.98010547257397,0.39068062572985696,1.1890885735790417,-0.08574747386699266,483144300.0,-1.0
359,2023-03-01,AMD,78.55000305175781,80.29000091552734,77.87999725341797,78.29000091552734,44266000.0,0.0,0.0,-0.29000091552734375,0.29000091552734375,0.0,44.3500743852142,75.91999816894531,86.66999816894531,22.04653717750727,-77.95346282249274,0.26473560055866585,1.0041934021911572,-0.08088752482934403,438878300.0,-1.0
360,2023-03-02,AMD,77.56999969482422,80.91999816894531,76.6500015258789,80.44000244140625,60108600.0,0.0,0.0,2.1500015258789062,0.0,2.1500015258789062,54.50625220465682,75.91999816894531,86.19000244140625,44.01170780991152,-55.98829219008847,0.32788061930025947,0.8689164605011315,0.004495512014485836,498986900.0,1.0
361,2023-03-03,AMD,80.4000015258789,81.62999725341797,79.33999633789062,81.5199966430664,54536200.0,0.0,0.0,1.0799942016601562,0.0,1.0799942016601562,58.85816268200282,75.91999816894531,86.19000244140625,54.52771318837242,-45.472286811627576,0.45657118120213624,0.7864403883530713,0.03847129481613254,553523100.0,1.0
362,2023-03-06,AMD,82.02999877929688,83.30000305175781,81.04000091552734,81.16000366210938,54541300.0,0.0,0.0,-0.35999298095703125,0.35999298095703125,0.0,56.76952080345989,75.91999816894531,86.19000244140625,51.02242758764143,-48.97757241235857,0.524346800521883,0.7340181031109734,0.05718388968354171,498981800.0,-1.0
363,2023-03-07,AMD,81.06999969482422,84.8499984741211,80.66999816894531,82.11000061035156,70959000.0,0.0,0.0,0.9499969482421875,0.0,0.9499969482421875,60.98515790410574,75.91999816894531,85.88999938964844,62.086275662157895,-37.9137243378421,0.6448208541724938,0.7161776819983617,0.07179219365855016,569940800.0,1.0
364,2023-03-08,AMD,82.79000091552734,85.7699966430664,82.27999877929688,85.37000274658203,69529800.0,0.0,0.0,3.2600021362304688,0.0,3.2600021362304688,71.85310007104397,75.91999816894531,85.7699966430664,95.93914762996889,-4.060852370031114,0.9842935209874923,0.7698031855162858,0.07047025387563677,639470600.0,1.0
365,2023-03-09,AMD,85.29000091552734,87.80999755859375,83.58999633789062,84.02999877929688,79496700.0,0.0,0.0,-1.3400039672851562,1.3400039672851562,0.0,63.46799770706724,75.91999816894531,87.80999755859375,68.20858727219294,-31.79141272780706,1.1348384653125976,0.8428127854888076,0.07606611243396944,559973900.0,-1.0
366,2023-03-10,AMD,84.47000122070312,85.44999694824219,81.62999725341797,82.66999816894531,70273600.0,0.0,0.0,-1.3600006103515625,1.3600006103515625,0.0,55.83723901748173,75.91999816894531,87.80999755859375,56.770398204365115,-43.22960179563488,1.133957436323115,0.9010433388865866,0.04951125672318013,489700300.0,-1.0
367,2023-03-13,AMD,81.38999938964844,83.83000183105469,78.5199966430664,82.01000213623047,65269100.0,0.0,0.0,-0.6599960327148438,0.6599960327148438,0.0,52.315224480551414,75.91999816894531,87.80999755859375,51.21954819095432,-48.78045180904568,1.0688604044214713,0.9346075004993795,0.043649786526477996,424431200.0,-1.0
368,2023-03-14,AMD,83.66999816894531,88.30000305175781,83.58999633789062,87.44999694824219,66616300.0,0.0,0.0,5.439994812011719,0.0,5.439994812011719,70.19498301893906,76.6500015258789,88.30000305175781,92.70381122588309,-7.296188774116906,1.430349348574822,1.0337576390120484,0.11700084206919614,491047500.0,1.0
369,2023-03-15,AMD,86.7699966430664,90.41999816894533,86.22000122070312,89.68000030517578,86177400.0,0.0,0.0,2.2300033569335938,0.0,2.2300033569335938,74.68470841370092,76.6500015258789,90.41999816894533,94.62601275112034,-5.373987248879651,1.871495077409108,1.2013075180432429,0.11486819472065646,577224900.0,1.0
370,2023-03-16,AMD,89.72000122070312,96.69000244140624,89.0199966430664,96.5999984741211,115839200.0,0.0,0.0,6.9199981689453125,0.0,6.9199981689453125,83.55466507215196,76.6500015258789,96.69000244140624,99.55087842727889,-0.44912157272111425,2.737539259187187,1.508557374445221,0.1849853097649421,693064100.0,1.0
371,2023-03-17,AMD,96.66000366210938,98.75,95.94000244140624,97.83999633789062,94080800.0,0.0,0.0,1.2399978637695312,0.0,1.2399978637695312,84.66555132903679,76.6500015258789,98.75,95.8823360862446,-4.117663913755385,3.481835598772008,1.903216624280202,0.20551986105402964,787144900.0,1.0
372,2023-03-20,AMD,96.3000030517578,96.94000244140624,92.9000015258789,96.80999755859376,92008900.0,0.0,0.0,-1.0299987792968608,1.0299987792968608,0.0,79.51738421371995,76.6500015258789,98.75,91.22170780383554,-8.778292196164456,3.944175450804721,2.3114113724715697,0.1790280944948499,695136000.0,-1.0
373,2023-03-21,AMD,97.0,99.45999908447266,93.63999938964844,95.93000030517578,85285300.0,0.0,0.0,-0.879997253417983,0.879997253417983,0.0,75.02043496157101,76.6500015258789,99.45999908447266,84.52433512879998,-15.47566487120002,4.19209481930217,2.6875502607480946,0.12369681643259112,609850700.0,-1.0
374,2023-03-22,AMD,95.6500015258789,101.6999969482422,95.63999938964844,97.58000183105467,110816300.0,0.0,0.0,1.650001525878892,0.0,1.650001525878892,77.7435318012958,78.5199966430664,101.6999969482422,82.22607824440973,-17.773921755590255,4.468267275216164,3.0436953292628304,0.16125197249314027,720667000.0,1.0
375,2023-03-23,AMD,100.0500030517578,102.43000030517578,98.66999816894533,100.27999877929688,84088900.0,0.0,0.0,2.6999969482422017,0.0,2.6999969482422017,81.54258899341728,78.5199966430664,102.43000030517578,91.00794146139738,-8.992058538602626,4.846274991271883,3.4042126105199286,0.21301561631056987,804755900.0,1.0
376,2023-03-24,AMD,99.18000030517578,99.5199966430664,96.73999786376952,97.9499969482422,64712400.0,0.0,0.0,-2.3300018310546733,2.3300018310546733,0.0,69.69658260095306,78.5199966430664,102.43000030517578,81.26305867517235,-18.736941324827665,4.903332154776024,3.704037416793372,0.19436647234239923,740043500.0,-1.0
377,2023-03-27,AMD,98.0199966430664,98.93000030517578,95.43000030517578,96.61000061035156,57461400.0,0.0,0.0,-1.3399963378906392,1.3399963378906392,0.0,63.568499029397046,78.5199966430664,102.43000030517578,75.65872520526929,-24.341274794730708,4.78630319896763,3.9204910915318036,0.10474561442844621,682582100.0,-1.0
378,2023-03-28,AMD,96.7699966430664,96.94000244140624,92.87000274658205,94.55999755859376,59150100.0,0.0,0.0,-2.0500030517577983,2.0500030517577983,0.0,55.027787564362946,78.5199966430664,102.43000030517578,67.08489526894654,-32.915104731053454,4.478083037230135,4.032009694298671,0.05441566945597276,623432000.0,-1.0
379,2023-03-29,AMD,96.06999969482422,96.91000366210938,94.87000274658205,96.08999633789062,55326000.0,0.0,0.0,1.5299987792968608,0.0,1.5299987792968608,59.69151395278603,78.5199966430664,102.43000030517578,73.48388541933902,-26.51611458066097,4.306455581171122,4.086898955790709,-0.005279525303171662,678758000.0,1.0
380,2023-03-30,AMD,98.0,99.52999877929688,97.25,97.87999725341795,59678500.0,0.0,0.0,1.7900009155273295,0.0,1.7900009155273295,64.64138745682482,78.5199966430664,102.43000030517578,80.97029546269664,-19.029704537303356,4.264441298223915,4.12240746781066,0.0004088401167676725,738436500.0,1.0
381,2023-03-31,AMD,96.33999633789062,98.36000061035156,95.2699966430664,98.01000213623048,55861100.0,0.0,0.0,0.13000488281252842,0.0,0.13000488281252842,65.00155180437304,83.58999633789062,102.43000030517578,76.53929279091219,-23.46070720908781,4.193157919798665,4.136557572086643,0.012395461294278265,794297600.0,1.0
382,2023-04-03,AMD,96.6999969482422,96.79000091552734,94.80999755859376,96.55999755859376,50655300.0,0.0,0.0,-1.4500045776367188,1.4500045776367188,0.0,57.46816218079079,86.22000122070312,102.43000030517578,63.787766328717346,-36.212233671282654,3.9746464598623987,4.104175324233461,0.006567259995974295,743642300.0,-1.0
383,2023-04-04,AMD,97.04000091552734,97.2699966430664,95.20999908447266,95.87000274658205,43195900.0,0.0,0.0,-0.6899948120117188,0.6899948120117188,0.0,54.03000243987212,89.0199966430664,102.43000030517578,51.08131418987355,-48.91868581012645,3.7034488846457805,4.02402998600788,-0.017524073092694104,700446400.0,-1.0
384,2023-04-05,AMD,94.3499984741211,94.5,91.36000061035156,92.55999755859376,52979300.0,0.0,0.0,-3.3100051879882812,3.3100051879882812,0.0,40.58885609364332,91.36000061035156,102.43000030517578,10.840081132100307,-89.15991886789969,3.186346928895432,3.8564932904538,-0.07698445666811204,647467100.0,-1.0
385,2023-04-06,AMD,91.47000122070312,92.91000366210938,90.62000274658205,92.47000122070312,47778400.0,0.0,0.0,-0.08999633789063921,0.08999633789063921,0.0,40.27453327617125,90.62000274658205,102.43000030517578,15.664681257913541,-84.33531874208646,2.7377592117533993,3.6327463848268664,-0.05594686981393948,599688700.0,-1.0
386,2023-04-10,AMD,91.31999969482422,95.8000030517578,91.0199966430664,95.4800033569336,52536300.0,0.0,0.0,3.0100021362304688,0.0,3.0100021362304688,54.0167948128061,90.62000274658205,102.43000030517578,41.1515801441897,-58.8484198558103,2.593929186691412,3.42498287842716,-0.011696483244788336,652225000.0,1.0
387,2023-04-11,AMD,96.05999755859376,96.06999969482422,92.69000244140624,94.02999877929688,51935800.0,0.0,0.0,-1.4500045776367188,1.4500045776367188,0.0,47.89174287413805,90.62000274658205,102.43000030517578,28.873808108736576,-71.12619189126342,2.336569102980107,3.2073000673693026,-0.0056048941728078505,600289200.0,-1.0
388,2023-04-12,AMD,94.97000122070312,95.0,91.73999786376952,92.33000183105467,53383100.0,0.0,0.0,-1.6999969482422017,1.6999969482422017,0.0,41.522457735415145,90.62000274658205,102.43000030517578,14.479250109821736,-85.52074989017827,1.973309352664245,2.9605018736648474,-0.03912992663267789,546906100.0,-1.0
389,2023-04-13,AMD,92.79000091552734,93.16000366210938,91.83000183105467,92.08999633789062,40572500.0,0.0,0.0,-0.2400054931640483,0.2400054931640483,0.0,40.641965165220334,90.62000274658205,99.52999877929688,16.498251917410563,-83.50174808258943,1.6471528767190478,2.6978320310532453,-0.05915407721698873,506333600.0,-1.0
390,2023-04-14,AMD,91.81999969482422,92.97000122070312,90.5,91.75,38734800.0,0.0,0.0,-0.339996337890625,0.339996337890625,0.0,39.28045733403559,90.5,99.52999877929688,13.84274827219115,-86.15725172780884,1.3458323770178708,2.4274320646506204,-0.06387105397191295,467598800.0,-1.0
391,2023-04-17,AMD,90.2300033569336,90.69000244140624,88.30000305175781,89.87000274658203,47250800.0,0.0,0.0,-1.8799972534179688,1.8799972534179688,0.0,32.36328068747362,88.30000305175781,99.52999877929688,13.980412218449418,-86.01958778155058,0.9449957554779189,2.1309447715923238,-0.06928329516528997,420348000.0,-1.0
392,2023-04-18,AMD,91.61000061035156,92.16000366210938,89.33000183105469,89.77999877929688,46246300.0,0.0,0.0,-0.09000396728515625,0.09000396728515625,0.0,32.05149728049608,88.30000305175781,99.52999877929688,13.17895183085157,-86.82104816914843,0.61303352543068,1.827362496783239,-0.06352356099731404,374101700.0,-1.0
393,2023-04-19,AMD,88.51000213623047,90.54000091552734,88.22000122070312,89.94000244140625,37344500.0,0.0,0.0,0.160003662109375,0.0,0.160003662109375,33.36823106263708,88.22000122070312,99.52999877929688,15.207794800947639,-84.79220519905236,0.3586942839821745,1.5336288344254163,-0.02830591169288832,411446200.0,1.0
394,2023-04-20,AMD,88.83000183105469,91.58000183105467,88.7300033569336,90.11000061035156,47082700.0,0.0,0.0,0.1699981689453125,0.0,0.1699981689453125,34.91442880531007,88.22000122070312,98.36000061035156,18.639048357121897,-81.36095164287809,0.16886560274687668,1.26067617337213,-0.0255217971147077,458528900.0,1.0
395,2023-04-21,AMD,89.80000305175781,89.80000305175781,88.05999755859375,88.43000030517578,41118300.0,0.0,0.0,-1.6800003051757812,1.6800003051757812,0.0,27.608977657961248,88.05999755859375,97.2699966430664,4.017402642371889,-95.98259735762811,-0.11543864891572753,0.9854531970425637,-0.07383748223596864,417410600.0,-1.0
396,2023-04-24,AMD,88.11000061035156,88.63999938964844,86.33999633789062,87.56999969482422,40423800.0,0.0,0.0,-0.8600006103515625,0.8600006103515625,0.0,24.572134959550965,86.33999633789062,97.2699966430664,11.253461322879737,-88.74653867712027,-0.40529464641949176,0.7073036187515634,-0.0687014694069632,376986800.0,-1.0
397,2023-04-25,AMD,86.9000015258789,87.05999755859375,83.76000213623047,83.80000305175781,52771500.0,0.0,0.0,-3.7699966430664062,3.7699966430664062,0.0,15.788127349896243,83.76000213623047,96.06999969482422,0.32494657563452284,-99.67505342436547,-0.9278123117978225,0.3802804236135618,-0.09238599166178985,324215300.0,-1.0
398,2023-04-26,AMD,86.51000213623047,87.3499984741211,85.31999969482422,85.94000244140625,47786600.0,0.0,0.0,2.1399993896484375,0.0,2.1399993896484375,31.764577512411634,83.76000213623047,96.06999969482422,17.709185520137638,-82.29081447986236,-1.156254519852908,0.07297342813321213,-0.06678243176293785,372001900.0,1.0
399,2023-04-27,AMD,86.41000366210938,87.56999969482422,84.08999633789062,87.44000244140625,53087200.0,0.0,0.0,1.5,0.0,1.5,40.841699452868525,83.76000213623047,96.06999969482422,29.89440320893265,-70.10559679106734,-1.2026253685567951,-0.18214633571236533,-0.04697545022990468,425089100.0,1.0
400,2023-04-28,AMD,87.0199966430664,89.75,86.44000244140625,89.37000274658203,50652100.0,0.0,0.0,1.9300003051757812,0.0,1.9300003051757812,50.59821894973255,83.76000213623047,96.06999969482422,45.57271911427112,-54.42728088572888,-1.071566254825072,-0.36003032204925695,-0.00556359168486853,475741200.0,1.0
401,2023-05-01,AMD,91.02999877929688,91.04000091552734,88.61000061035156,89.69000244140625,59358700.0,0.0,0.0,0.31999969482421875,0.0,0.31999969482421875,52.10924180460714,83.76000213623047,95.0,52.7580198595078,-47.24198014049221,-0.9311880174409026,-0.47426186241929585,-0.0010024096582119668,535099900.0,1.0
402,2023-05-02,AMD,89.31999969482422,90.45999908447266,88.12000274658203,89.91000366210938,70483500.0,0.0,0.0,0.220001220703125,0.0,0.220001220703125,53.24370892505596,83.76000213623047,93.16000366210938,65.42553752728116,-34.57446247271883,-0.793070282645715,-0.5380235470413842,-0.0003335421223322754,605583400.0,1.0
403,2023-05-03,AMD,83.54000091552734,85.4800033569336,81.0199966430664,81.62000274658203,109482200.0,0.0,0.0,-8.290000915527344,8.290000915527344,0.0,26.229029537817965,81.0199966430664,92.97000122070312,5.0209696541746816,-94.97903034582532,-1.3361742629160602,-0.6976536913715636,-0.0942181534376133,496101200.0,-1.0
404,2023-05-04,AMD,81.56999969482422,91.63999938964844,81.11000061035156,86.61000061035156,122840500.0,0.0,0.0,4.989997863769531,0.0,4.989997863769531,45.45146123261478,81.0199966430664,92.16000366210938,50.179537209711654,-49.82046279028835,-1.3489159976549985,-0.827906153382361,-0.020581247184703333,618941700.0,1.0
405,2023-05-05,AMD,84.98999786376953,90.43000030517578,84.72000122070312,89.83999633789062,78407400.0,0.0,0.0,3.2299957275390625,0.0,3.2299957275390625,54.337907754347455,81.0199966430664,92.16000366210938,79.17409459210502,-20.82590540789498,-1.0861794527914412,-0.8795608135034251,0.025922081203348046,697349100.0,1.0
406,2023-05-08,AMD,89.98999786376953,95.66000366210938,89.16999816894531,95.04000091552734,95503200.0,0.0,0.0,5.200004577636719,0.0,5.200004577636719,64.9459060537646,81.0199966430664,95.66000366210938,95.76501059203343,-4.234989407966564,-0.4536156471245647,-0.794371779911998,0.1341288479050211,792852300.0,1.0
407,2023-05-09,AMD,94.88999938964844,96.16000366210938,93.43000030517578,95.05999755859376,68674800.0,0.0,0.0,0.01999664306642046,0.0,0.01999664306642046,64.98200297911092,81.0199966430664,96.16000366210938,92.73444125797278,-7.265558742027217,0.048739650126805145,-0.6257494934043942,0.10612048938915852,861527100.0,1.0
408,2023-05-10,AMD,96.41999816894533,99.94000244140624,96.12000274658205,97.0199966430664,95619500.0,0.0,0.0,1.959999084472642,0.0,1.959999084472642,68.63480502343208,81.0199966430664,99.94000244140624,84.56657027771075,-15.433429722289254,0.5979615158399554,-0.3810072909751373,0.10956077234878547,957146600.0,1.0
409,2023-05-11,AMD,98.16000366210938,99.19000244140624,96.13999938964844,97.0999984741211,57061000.0,0.0,0.0,0.0800018310546875,0.0,0.0800018310546875,68.78814183407276,81.0199966430664,99.94000244140624,84.98941280697522,-15.010587193024769,1.0278191228601372,-0.09924200767353494,0.08649429886959137,1014207600.0,1.0
410,2023-05-12,AMD,96.83000183105467,97.4499969482422,93.68000030517578,95.26000213623048,53790400.0,0.0,0.0,-1.8399963378906108,1.8399963378906108,0.0,60.888640932506306,81.0199966430664,99.94000244140624,75.26427658079044,-24.735723419209567,1.206227349977027,0.1618518642528422,0.062102793435233394,960417200.0,-1.0
411,2023-05-15,AMD,95.1999969482422,97.43000030517578,93.4499969482422,97.4000015258789,51749200.0,0.0,0.0,2.1399993896484233,0.0,2.1399993896484233,66.1112364970975,81.0199966430664,99.94000244140624,86.57505212947552,-13.424947870524473,1.5028352996164642,0.4300485516512024,0.08330550059721586,1012166400.0,1.0
412,2023-05-16,AMD,97.38999938964844,103.27999877929688,97.30999755859376,101.4800033569336,90622900.0,0.0,0.0,4.0800018310546875,0.0,4.0800018310546875,73.80578978934993,81.0199966430664,103.27999877929688,91.91376797114678,-8.08623202885323,2.043324605556947,0.7527037627457573,0.2433227143107788,1102789300.0,1.0
413,2023-05-17,AMD,101.79000091552734,104.13999938964844,100.0500030517578,103.75,75240900.0,0.0,0.0,2.2699966430664062,0.0,2.2699966430664062,77.13814921835339,81.0199966430664,104.13999938964844,98.31315162924842,-1.6868483707515713,2.6244539133458886,1.1270537931566786,0.19789861758296623,1178030200.0,1.0
414,2023-05-18,AMD,103.9800033569336,108.0999984741211,103.93000030517578,107.93000030517578,74338700.0,0.0,0.0,4.180000305175781,0.0,4.180000305175781,82.00278949865167,81.0199966430664,108.0999984741211,99.37223723245704,-0.6277627675429576,3.383080085232635,1.5782590518523634,0.2013580220912763,1252368900.0,1.0
415,2023-05-19,AMD,106.36000061035156,107.29000091552734,104.62000274658205,105.81999969482422,67830600.0,0.0,0.0,-2.1100006103515625,2.1100006103515625,0.0,72.96044601561074,81.0199966430664,108.0999984741211,91.58050729272024,-8.41949270727976,3.7706611927676192,2.016739480253481,0.11342591198918717,1184538300.0,-1.0
416,2023-05-22,AMD,104.68000030517578,108.79000091552734,103.48999786376952,108.0,65424200.0,0.0,0.0,2.1800003051757812,0.0,2.1800003051757812,76.10194427719887,81.0199966430664,108.79000091552734,97.15520059782354,-2.8447994021764513,4.205155943814091,2.454422773139739,0.13612458209280076,1249962500.0,1.0
417,2023-05-23,AMD,107.25,110.98999786376952,107.19000244140624,108.12000274658205,73099100.0,0.0,0.0,0.12000274658204546,0.0,0.12000274658204546,76.27700525552538,81.11000061035156,110.98999786376952,90.39492844377965,-9.605071556220356,4.507212181705299,2.864980654983526,0.11440946699217291,1323061600.0,1.0
418,2023-05-24,AMD,105.9800033569336,108.91000366210938,105.63999938964844,108.2699966430664,65910500.0,0.0,0.0,0.1499938964843608,0.0,0.1499938964843608,76.52501142191511,84.72000122070312,110.98999786376952,89.64597804232677,-10.354021957673215,4.7044563388298,3.2328757918464577,0.11503602826443204,1388972100.0,1.0
419,2023-05-25,AMD,117.30999755859376,120.69000244140624,115.8000030517578,120.3499984741211,108514700.0,0.0,0.0,12.080001831054688,0.0,12.080001831054688,88.09271342541466,89.16999816894531,120.69000244140624,98.92130735660399,-1.0786926433960038,5.768615797420708,3.740023793064615,0.2633843772332656,1497486800.0,1.0
