Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,datetime
111.79000091552734,115.08000183105469,110.51000213623047,111.0999984741211,70678000.0,0.0,0.0,AMD,2023-07-27
113.37999725341797,114.86000061035156,112.44000244140625,112.95999908447266,55526000.0,0.0,0.0,AMD,2023-07-28
114.16000366210938,114.68000030517578,112.3499984741211,114.4000015258789,54187300.0,0.0,0.0,AMD,2023-07-31
114.26000213623047,118.19000244140625,113.16000366210938,117.5999984741211,95279300.0,0.0,0.0,AMD,2023-08-01
119.48999786376953,119.5,107.37999725341797,109.3499984741211,173372000.0,0.0,0.0,AMD,2023-08-02
108.94999694824219,114.95999908447266,108.94999694824219,113.1500015258789,90605400.0,0.0,0.0,AMD,2023-08-03
114.4800033569336,118.8499984741211,113.95999908447266,115.81999969482422,83083100.0,0.0,0.0,AMD,2023-08-04
116.36000061035156,119.08000183105469,115.48999786376953,116.80999755859375,65854800.0,0.0,0.0,AMD,2023-08-07
114.94000244140625,115.45999908447266,111.41000366210938,113.2300033569336,54141800.0,0.0,0.0,AMD,2023-08-08
112.88999938964844,113.1500015258789,108.77999877929688,110.47000122070312,56257100.0,0.0,0.0,AMD,2023-08-09
111.30000305175781,113.88999938964844,109.47000122070312,110.2300033569336,57297800.0,0.0,0.0,AMD,2023-08-10
108.8499984741211,109.06999969482422,106.4800033569336,107.56999969482422,55618700.0,0.0,0.0,AMD,2023-08-11
106.75,111.98999786376953,105.41999816894531,111.9800033569336,57421800.0,0.0,0.0,AMD,2023-08-14
111.98999786376953,113.18000030517578,110.16999816894531,111.3499984741211,53816600.0,0.0,0.0,AMD,2023-08-15
110.08999633789062,110.44000244140625,106.9800033569336,107.19000244140625,54327300.0,0.0,0.0,AMD,2023-08-16
107.62000274658203,107.8499984741211,104.0999984741211,104.44000244140625,59064300.0,0.0,0.0,AMD,2023-08-17
102.4000015258789,106.06999969482422,101.68000030517578,105.44999694824219,59884300.0,0.0,0.0,AMD,2023-08-18
106.19999694824219,108.54000091552734,105.66999816894531,108.22000122070312,49319200.0,0.0,0.0,AMD,2023-08-21
109.4000015258789,109.72000122070312,104.8499984741211,105.66000366210938,47335100.0,0.0,0.0,AMD,2023-08-22
105.6500015258789,110.08000183105469,105.0,109.43000030517578,54656300.0,0.0,0.0,AMD,2023-08-23
111.05999755859375,111.63999938964844,100.87000274658203,101.80000305175781,109179100.0,0.0,0.0,AMD,2023-08-24
101.16999816894531,104.12000274658203,99.58000183105469,102.25,74793100.0,0.0,0.0,AMD,2023-08-25
103.47000122070312,104.06999969482422,100.88999938964844,102.61000061035156,55386800.0,0.0,0.0,AMD,2023-08-28
102.11000061035156,106.56999969482422,101.79000091552734,105.91999816894531,50850300.0,0.0,0.0,AMD,2023-08-29
105.4000015258789,107.66999816894531,104.5,106.58999633789062,54847300.0,0.0,0.0,AMD,2023-08-30
106.19000244140625,108.05999755859375,104.86000061035156,105.72000122070312,58919000.0,0.0,0.0,AMD,2023-08-31
107.0,110.05999755859375,106.61000061035156,109.44999694824219,54808900.0,0.0,0.0,AMD,2023-09-01
109.0,111.81999969482422,106.30000305175781,110.77999877929688,66042200.0,0.0,0.0,AMD,2023-09-05
110.55999755859375,111.33000183105469,108.22000122070312,109.27999877929688,47736700.0,0.0,0.0,AMD,2023-09-06
106.13999938964844,107.69000244140625,105.08999633789062,106.58999633789062,49080100.0,0.0,0.0,AMD,2023-09-07
107.0199966430664,109.73999786376953,105.75,106.08999633789062,46232000.0,0.0,0.0,AMD,2023-09-08
107.31999969482422,107.51000213623047,103.0,105.31999969482422,50611300.0,0.0,0.0,AMD,2023-09-11
104.19999694824219,106.73999786376953,103.18000030517578,105.30999755859375,44413600.0,0.0,0.0,AMD,2023-09-12
105.0999984741211,108.73999786376953,104.83000183105469,107.70999908447266,44702300.0,0.0,0.0,AMD,2023-09-13
108.43000030517578,109.1500015258789,106.22000122070312,106.62999725341797,45920600.0,0.0,0.0,AMD,2023-09-14
106.06999969482422,106.76000213623047,101.27999877929688,101.48999786376953,71017600.0,0.0,0.0,AMD,2023-09-15
100.81999969482422,102.98999786376953,99.44999694824219,102.37000274658203,49061300.0,0.0,0.0,AMD,2023-09-18
101.75,102.86000061035156,100.69999694824219,101.61000061035156,41704100.0,0.0,0.0,AMD,2023-09-19
102.36000061035156,103.94000244140625,100.27999877929688,100.33999633789062,55180600.0,0.0,0.0,AMD,2023-09-20
98.5999984741211,98.87000274658203,95.83999633789062,96.11000061035156,59628600.0,0.0,0.0,AMD,2023-09-21
96.91999816894531,98.41999816894531,95.61000061035156,96.19999694824219,52169400.0,0.0,0.0,AMD,2023-09-22
95.94999694824219,97.44999694824219,94.45999908447266,97.37999725341797,43223700.0,0.0,0.0,AMD,2023-09-25
96.5,97.83000183105469,95.2699966430664,95.95999908447266,42866500.0,0.0,0.0,AMD,2023-09-26
96.81999969482422,99.2300033569336,96.3499984741211,98.06999969482422,51261500.0,0.0,0.0,AMD,2023-09-27
97.94000244140625,104.19999694824219,97.76000213623047,102.76000213623047,72542100.0,0.0,0.0,AMD,2023-09-28
104.69000244140625,104.94000244140625,102.55999755859375,102.81999969482422,56027300.0,0.0,0.0,AMD,2023-09-29
102.20999908447266,103.70999908447266,101.69999694824219,103.2699966430664,45118600.0,0.0,0.0,AMD,2023-10-02
101.80000305175781,103.29000091552734,99.16999816894531,100.08000183105469,48117000.0,0.0,0.0,AMD,2023-10-03
100.6500015258789,104.4000015258789,100.33999633789062,104.06999969482422,51023200.0,0.0,0.0,AMD,2023-10-04
103.41000366210938,103.73999786376953,100.2699966430664,102.91000366210938,51789700.0,0.0,0.0,AMD,2023-10-05
102.16000366210938,107.87000274658203,102.02999877929688,107.23999786376953,64807500.0,0.0,0.0,AMD,2023-10-06
106.01000213623047,107.30999755859375,104.79000091552734,106.97000122070312,39593200.0,0.0,0.0,AMD,2023-10-09
107.48999786376953,110.12000274658203,106.4000015258789,109.01000213623047,57105500.0,0.0,0.0,AMD,2023-10-10
109.13999938964844,110.0999984741211,106.93000030517578,108.30999755859375,51085600.0,0.0,0.0,AMD,2023-10-11
108.4000015258789,111.30999755859375,107.51000213623047,108.79000091552734,60959400.0,0.0,0.0,AMD,2023-10-12
108.6500015258789,108.97000122070312,104.75,105.08999633789062,52881500.0,0.0,0.0,AMD,2023-10-13
105.41999816894531,107.4800033569336,105.02999877929688,106.45999908447266,42464500.0,0.0,0.0,AMD,2023-10-16
103.54000091552734,106.29000091552734,101.66000366210938,105.13999938964844,49642100.0,0.0,0.0,AMD,2023-10-17
103.37999725341797,104.77999877929688,101.73999786376953,102.16999816894531,50450000.0,0.0,0.0,AMD,2023-10-18
103.80999755859375,105.5999984741211,101.83999633789062,102.4000015258789,52734200.0,0.0,0.0,AMD,2023-10-19
102.27999877929688,104.33999633789062,101.44000244140625,101.80999755859375,61285600.0,0.0,0.0,AMD,2023-10-20
100.80999755859375,102.41999816894531,99.31999969482422,100.01000213623047,50817400.0,0.0,0.0,AMD,2023-10-23
100.97000122070312,101.79000091552734,99.37999725341797,101.66999816894531,51982900.0,0.0,0.0,AMD,2023-10-24
100.41999816894531,101.02999877929688,95.2300033569336,96.05999755859375,53424500.0,0.0,0.0,AMD,2023-10-25
95.98999786376953,97.5199966430664,93.12000274658203,93.66999816894531,49896400.0,0.0,0.0,AMD,2023-10-26
95.80000305175781,97.3499984741211,94.58999633789062,96.43000030517578,52458700.0,0.0,0.0,AMD,2023-10-27
96.13999938964844,97.04000091552734,94.69999694824219,96.18000030517578,43716600.0,0.0,0.0,AMD,2023-10-30
96.23999786376953,98.81999969482422,94.06999969482422,98.5,79547100.0,0.0,0.0,AMD,2023-10-31
98.58000183105469,108.1500015258789,98.5,108.04000091552734,138641500.0,0.0,0.0,AMD,2023-11-01
107.95999908447266,109.41000366210938,105.91000366210938,107.83000183105469,71377000.0,0.0,0.0,AMD,2023-11-02
109.05000305175781,113.38999938964844,107.86000061035156,112.25,65576600.0,0.0,0.0,AMD,2023-11-03
112.5999984741211,113.08000183105469,110.22000122070312,111.75,49270400.0,0.0,0.0,AMD,2023-11-06
111.86000061035156,114.6500015258789,111.22000122070312,113.44999694824219,50550200.0,0.0,0.0,AMD,2023-11-07
113.55000305175781,115.31999969482422,112.87999725341797,113.58999633789062,41880600.0,0.0,0.0,AMD,2023-11-08
114.0999984741211,115.80999755859375,113.05999755859375,113.48999786376953,61146900.0,0.0,0.0,AMD,2023-11-09
114.3499984741211,119.69999694824219,114.02999877929688,118.58999633789062,75135900.0,0.0,0.0,AMD,2023-11-10
118.33999633789062,118.68000030517578,116.0,116.79000091552734,46741900.0,0.0,0.0,AMD,2023-11-13
119.69999694824219,122.11000061035156,119.22000122070312,119.87999725341797,61017400.0,0.0,0.0,AMD,2023-11-14
120.54000091552734,120.58999633789062,116.87000274658203,118.0,59555600.0,0.0,0.0,AMD,2023-11-15
117.19999694824219,120.7300033569336,116.41000366210938,119.83000183105469,49661900.0,0.0,0.0,AMD,2023-11-16
119.63999938964844,121.48999786376953,118.81999969482422,120.62000274658203,38508900.0,0.0,0.0,AMD,2023-11-17
120.69999694824219,121.93000030517578,120.06999969482422,121.52999877929688,43138700.0,0.0,0.0,AMD,2023-11-20
120.54000091552734,120.6500015258789,117.94000244140625,119.16000366210938,41064800.0,0.0,0.0,AMD,2023-11-21
120.0,124.76000213623047,119.94999694824219,122.51000213623047,56862200.0,0.0,0.0,AMD,2023-11-22
122.02999877929688,123.25,121.54000091552734,122.30999755859375,19001000.0,0.0,0.0,AMD,2023-11-24
122.06999969482422,123.88999938964844,121.7699966430664,122.6500015258789,32743000.0,0.0,0.0,AMD,2023-11-27
121.9800033569336,122.54000091552734,120.79000091552734,122.01000213623047,32047100.0,0.0,0.0,AMD,2023-11-28
123.9800033569336,125.7300033569336,123.4800033569336,123.8499984741211,37876300.0,0.0,0.0,AMD,2023-11-29
123.61000061035156,124.05000305175781,119.6500015258789,121.16000366210938,44494200.0,0.0,0.0,AMD,2023-11-30
119.87999725341797,121.4000015258789,118.6500015258789,121.38999938964844,37017600.0,0.0,0.0,AMD,2023-12-01
119.75,119.9000015258789,116.37000274658203,118.56999969482422,39854400.0,0.0,0.0,AMD,2023-12-04
117.43000030517578,118.48999786376953,116.44999694824219,118.37999725341797,39191600.0,0.0,0.0,AMD,2023-12-05
120.69000244140625,122.83000183105469,116.37999725341797,116.81999969482422,60599000.0,0.0,0.0,AMD,2023-12-06
120.79000091552734,128.67999267578125,119.55999755859375,128.3699951171875,118579100.0,0.0,0.0,AMD,2023-12-07
129.5399932861328,131.0,126.88999938964844,128.9199981689453,89273900.0,0.0,0.0,AMD,2023-12-08
130.55999755859375,135.0399932861328,128.25,134.41000366210938,98668300.0,0.0,0.0,AMD,2023-12-11
132.25,139.88999938964844,131.89999389648438,137.61000061035156,111677800.0,0.0,0.0,AMD,2023-12-12
137.97000122070312,139.24000549316406,136.02999877929688,138.19000244140625,70651600.0,0.0,0.0,AMD,2023-12-13
138.88999938964844,141.82000732421875,135.72999572753906,138.0,76115200.0,0.0,0.0,AMD,2023-12-14
139.52000427246094,140.88999938964844,137.25,139.14999389648438,70178600.0,0.0,0.0,AMD,2023-12-15
139.14999389648438,139.7899932861328,137.64999389648438,138.89999389648438,45199500.0,0.0,0.0,AMD,2023-12-18
138.57000732421875,143.47000122070312,138.55999755859375,140.14999389648438,63739800.0,0.0,0.0,AMD,2023-12-19
139.0,139.5800018310547,135.3699951171875,135.47000122070312,54671700.0,0.0,0.0,AMD,2023-12-20
138.13999938964844,139.97999572753906,137.3800048828125,139.91000366210938,47179400.0,0.0,0.0,AMD,2023-12-21
140.47999572753906,140.6999969482422,138.30999755859375,139.60000610351562,35370400.0,0.0,0.0,AMD,2023-12-22
140.07000732421875,143.85000610351562,139.9199981689453,143.41000366210938,47157400.0,0.0,0.0,AMD,2023-12-26
144.72000122070312,146.25,143.17999267578125,146.07000732421875,49033400.0,0.0,0.0,AMD,2023-12-27
146.8000030517578,150.41000366210938,145.9499969482422,148.75999450683594,63800700.0,0.0,0.0,AMD,2023-12-28
149.5,151.0500030517578,147.1999969482422,147.41000366210938,62028200.0,0.0,0.0,AMD,2023-12-29
144.27999877929688,144.39999389648438,137.42999267578125,138.5800018310547,64902000.0,0.0,0.0,AMD,2024-01-02
135.7100067138672,137.42999267578125,133.74000549316406,135.32000732421875,61988600.0,0.0,0.0,AMD,2024-01-03
134.3000030517578,137.6999969482422,134.0,136.00999450683594,58610300.0,0.0,0.0,AMD,2024-01-04
136.77999877929688,141.00999450683594,136.44000244140625,138.5800018310547,69595000.0,0.0,0.0,AMD,2024-01-05
140.36000061035156,147.14999389648438,140.14999389648438,146.17999267578125,71756900.0,0.0,0.0,AMD,2024-01-08
145.9499969482422,149.86000061035156,145.0800018310547,149.25999450683594,67875700.0,0.0,0.0,AMD,2024-01-09
150.07000732421875,150.8800048828125,146.64999389648438,148.5399932861328,56951200.0,0.0,0.0,AMD,2024-01-10
148.52000427246094,150.3800048828125,143.69000244140625,148.02000427246094,62764600.0,0.0,0.0,AMD,2024-01-11
148.0399932861328,148.75,145.0,146.55999755859375,48250800.0,0.0,0.0,AMD,2024-01-12
150.36000061035156,159.72000122070312,149.97999572753906,158.74000549316406,112711400.0,0.0,0.0,AMD,2024-01-16
158.4499969482422,160.63999938964844,154.39999389648438,160.1699981689453,104085000.0,0.0,0.0,AMD,2024-01-17
166.1999969482422,168.60000610351562,158.22000122070312,162.6699981689453,131864900.0,0.0,0.0,AMD,2024-01-18
165.8000030517578,174.25,162.1999969482422,174.22999572753906,139825500.0,0.0,0.0,AMD,2024-01-19
174.38999938964844,174.72000122070312,164.14999389648438,168.17999267578125,122973800.0,0.0,0.0,AMD,2024-01-22
166.5,169.6300048828125,164.27000427246094,168.4199981689453,76830500.0,0.0,0.0,AMD,2024-01-23
172.5500030517578,180.5800018310547,170.55999755859375,178.2899932861328,125516400.0,0.0,0.0,AMD,2024-01-24
183.41000366210938,184.9199981689453,177.6300048828125,180.3300018310547,127171400.0,0.0,0.0,AMD,2024-01-25
175.2899932861328,181.22999572753906,174.14999389648438,177.25,107381200.0,0.0,0.0,AMD,2024-01-26
178.77000427246094,178.88999938964844,174.39999389648438,177.8300018310547,89384500.0,0.0,0.0,AMD,2024-01-29
176.1300048828125,178.47999572753906,169.52000427246094,172.05999755859375,122265700.0,0.0,0.0,AMD,2024-01-30
165.74000549316406,171.3000030517578,162.55999755859375,167.69000244140625,133157300.0,0.0,0.0,AMD,2024-01-31
169.27000427246094,171.13999938964844,165.86000061035156,170.47999572753906,91576700.0,0.0,0.0,AMD,2024-02-01
173.7899932861328,179.0,173.0500030517578,177.66000366210938,82078100.0,0.0,0.0,AMD,2024-02-02
179.08999633789062,180.00999450683594,171.11000061035156,174.22999572753906,76349200.0,0.0,0.0,AMD,2024-02-05
173.14999389648438,173.8800048828125,165.5,167.8800048828125,68854100.0,0.0,0.0,AMD,2024-02-06
169.47000122070312,172.97000122070312,168.1999969482422,170.94000244140625,53665400.0,0.0,0.0,AMD,2024-02-07
170.3300018310547,172.1699981689453,168.60000610351562,169.35000610351562,43385300.0,0.0,0.0,AMD,2024-02-08
171.0,175.10000610351562,168.66000366210938,172.47999572753906,56325400.0,0.0,0.0,AMD,2024-02-09
172.67999267578125,177.41000366210938,170.6699981689453,171.91000366210938,58093700.0,0.0,0.0,AMD,2024-02-12
265.8999938964844,274.0,265.8900146484375,272.6099853515625,25609500.0,0.0,0.0,META,2023-06-01
272.6600036621094,275.3500061035156,271.1199951171875,272.6099853515625,19405300.0,0.0,0.0,META,2023-06-02
270.29998779296875,275.57000732421875,269.55999755859375,271.3900146484375,20742900.0,0.0,0.0,META,2023-06-05
270.1400146484375,276.57000732421875,269.69000244140625,271.1199951171875,19419000.0,0.0,0.0,META,2023-06-06
271.6700134277344,274.25,262.79998779296875,263.6000061035156,26163600.0,0.0,0.0,META,2023-06-07
260.6199951171875,267.6499938964844,258.8800048828125,264.5799865722656,20899400.0,0.0,0.0,META,2023-06-08
262.4800109863281,267.95001220703125,261.70001220703125,264.95001220703125,16938500.0,0.0,0.0,META,2023-06-09
267.1700134277344,271.75,265.3299865722656,271.04998779296875,15442500.0,0.0,0.0,META,2023-06-12
274.8800048828125,275.7200012207031,269.0899963378906,271.32000732421875,16164000.0,0.0,0.0,META,2023-06-13
271.8900146484375,274.989990234375,268.32000732421875,273.3500061035156,19175100.0,0.0,0.0,META,2023-06-14
272.29998779296875,283.989990234375,271.4200134277344,281.8299865722656,25973500.0,0.0,0.0,META,2023-06-15
284.75,287.8500061035156,280.1300048828125,281.0,43102500.0,0.0,0.0,META,2023-06-16
278.7300109863281,284.79998779296875,276.2200012207031,284.3299865722656,20701600.0,0.0,0.0,META,2023-06-20
283.5299987792969,284.0,278.3599853515625,281.6400146484375,20556200.0,0.0,0.0,META,2023-06-21
279.0799865722656,285.260009765625,277.7900085449219,284.8800048828125,17563100.0,0.0,0.0,META,2023-06-22
281.510009765625,289.6700134277344,278.95001220703125,288.7300109863281,50988400.0,0.0,0.0,META,2023-06-23
288.70001220703125,289.7900085449219,277.6000061035156,278.4700012207031,24232700.0,0.0,0.0,META,2023-06-26
282.010009765625,289.3500061035156,280.6499938964844,287.04998779296875,26108300.0,0.0,0.0,META,2023-06-27
284.82000732421875,289.54998779296875,284.05999755859375,285.2900085449219,16722100.0,0.0,0.0,META,2023-06-28
284.5,286.57000732421875,280.69000244140625,281.5299987792969,15395700.0,0.0,0.0,META,2023-06-29
284.760009765625,289.04998779296875,284.4200134277344,286.9800109863281,19676000.0,0.0,0.0,META,2023-06-30
286.70001220703125,289.3999938964844,284.8500061035156,286.0199890136719,8629300.0,0.0,0.0,META,2023-07-03
287.6499938964844,298.1199951171875,286.3599853515625,294.3699951171875,33865500.0,0.0,0.0,META,2023-07-05
295.8900146484375,298.1199951171875,291.30999755859375,291.989990234375,47600500.0,0.0,0.0,META,2023-07-06
292.17999267578125,296.20001220703125,288.6600036621094,290.5299987792969,25546200.0,0.0,0.0,META,2023-07-07
295.54998779296875,298.1300048828125,287.04998779296875,294.1000061035156,37058300.0,0.0,0.0,META,2023-07-10
293.8999938964844,300.17999267578125,291.8999938964844,298.2900085449219,27585900.0,0.0,0.0,META,2023-07-11
301.75,309.45001220703125,300.1000061035156,309.3399963378906,36677100.0,0.0,0.0,META,2023-07-12
313.6199951171875,316.239990234375,310.2900085449219,313.4100036621094,30281000.0,0.0,0.0,META,2023-07-13
311.7900085449219,314.8800048828125,307.3599853515625,308.8699951171875,22576000.0,0.0,0.0,META,2023-07-14
307.5400085449219,311.7099914550781,304.7099914550781,310.6199951171875,25323100.0,0.0,0.0,META,2023-07-17
310.8800048828125,314.20001220703125,307.6199951171875,312.04998779296875,20764600.0,0.0,0.0,META,2023-07-18
313.0299987792969,318.67999267578125,310.5199890136719,316.010009765625,21763700.0,0.0,0.0,META,2023-07-19
313.5,315.5400085449219,302.2200012207031,302.5199890136719,23836900.0,0.0,0.0,META,2023-07-20
304.57000732421875,305.4599914550781,291.20001220703125,294.260009765625,42089700.0,0.0,0.0,META,2023-07-21
295.7799987792969,297.5199890136719,288.29998779296875,291.6099853515625,24915700.0,0.0,0.0,META,2023-07-24
295.19000244140625,298.29998779296875,291.8599853515625,294.4700012207031,19585600.0,0.0,0.0,META,2023-07-25
301.19000244140625,301.7699890136719,291.8999938964844,298.57000732421875,47256900.0,0.0,0.0,META,2023-07-26
325.1199951171875,325.3500061035156,309.8399963378906,311.7099914550781,64229200.0,0.0,0.0,META,2023-07-27
316.8800048828125,326.20001220703125,314.25,325.4800109863281,39220300.0,0.0,0.0,META,2023-07-28
323.69000244140625,325.6600036621094,317.5899963378906,318.6000061035156,25799600.0,0.0,0.0,META,2023-07-31
317.5400085449219,324.1400146484375,314.6600036621094,322.7099914550781,22817900.0,0.0,0.0,META,2023-08-01
318.0,318.3900146484375,310.6499938964844,314.30999755859375,20461100.0,0.0,0.0,META,2023-08-02
309.92999267578125,315.95001220703125,309.92999267578125,313.19000244140625,15180200.0,0.0,0.0,META,2023-08-03
314.9599914550781,318.4100036621094,310.20001220703125,310.7300109863281,17600200.0,0.0,0.0,META,2023-08-04
313.2300109863281,317.07000732421875,310.4599914550781,316.55999755859375,16236500.0,0.0,0.0,META,2023-08-07
314.3999938964844,317.8900146484375,310.1099853515625,312.6400146484375,15183500.0,0.0,0.0,META,2023-08-08
312.8800048828125,313.6300048828125,302.8500061035156,305.2099914550781,19955800.0,0.0,0.0,META,2023-08-09
307.94000244140625,312.3399963378906,303.8699951171875,305.739990234375,14358900.0,0.0,0.0,META,2023-08-10
302.57000732421875,304.7200012207031,300.3599853515625,301.6400146484375,13967800.0,0.0,0.0,META,2023-08-11
300.9800109863281,306.2099914550781,298.25,306.19000244140625,15641900.0,0.0,0.0,META,2023-08-14
306.1400146484375,307.2300109863281,300.0299987792969,301.95001220703125,11623600.0,0.0,0.0,META,2023-08-15
300.20001220703125,301.0799865722656,294.2799987792969,294.2900085449219,18547700.0,0.0,0.0,META,2023-08-16
293.04998779296875,296.04998779296875,284.95001220703125,285.0899963378906,23950100.0,0.0,0.0,META,2023-08-17
279.0299987792969,285.69000244140625,274.3800048828125,283.25,34061200.0,0.0,0.0,META,2023-08-18
283.45001220703125,290.5,281.8500061035156,289.8999938964844,20181500.0,0.0,0.0,META,2023-08-21
292.54998779296875,292.8999938964844,286.75,287.6000061035156,12999900.0,0.0,0.0,META,2023-08-22
288.5,297.3999938964844,287.6700134277344,294.239990234375,18287000.0,0.0,0.0,META,2023-08-23
298.5,299.4599914550781,286.6400146484375,286.75,18360900.0,0.0,0.0,META,2023-08-24
286.1300048828125,288.3900146484375,276.0299987792969,285.5,23701400.0,0.0,0.0,META,2023-08-25
288.0,291.45001220703125,285.79998779296875,290.260009765625,14239300.0,0.0,0.0,META,2023-08-28
288.5799865722656,299.1499938964844,288.17999267578125,297.989990234375,20844500.0,0.0,0.0,META,2023-08-29
297.1700134277344,298.2900085449219,293.42999267578125,295.1000061035156,17717000.0,0.0,0.0,META,2023-08-30
295.79998779296875,301.1000061035156,295.6600036621094,295.8900146484375,17229900.0,0.0,0.0,META,2023-08-31
299.3699951171875,301.739990234375,294.4700012207031,296.3800048828125,12819800.0,0.0,0.0,META,2023-09-01
297.0199890136719,301.3900146484375,295.510009765625,300.1499938964844,14956000.0,0.0,0.0,META,2023-09-05
301.7099914550781,303.29998779296875,295.6600036621094,299.1700134277344,15418100.0,0.0,0.0,META,2023-09-06
298.0,307.04998779296875,292.2200012207031,298.6700134277344,33748700.0,0.0,0.0,META,2023-09-07
299.2200012207031,305.25,296.7799987792969,297.8900146484375,17548000.0,0.0,0.0,META,2023-09-08
301.4100036621094,309.0400085449219,301.2799987792969,307.55999755859375,19489300.0,0.0,0.0,META,2023-09-11
306.3299865722656,308.6600036621094,300.2300109863281,301.6600036621094,13480400.0,0.0,0.0,META,2023-09-12
302.3599853515625,307.17999267578125,301.32000732421875,305.05999755859375,13210900.0,0.0,0.0,META,2023-09-13
306.739990234375,312.8699951171875,305.0299987792969,311.7200012207031,19343100.0,0.0,0.0,META,2023-09-14
311.6099853515625,312.0,298.75,300.30999755859375,28106400.0,0.0,0.0,META,2023-09-15
298.19000244140625,303.6000061035156,297.79998779296875,302.54998779296875,14234200.0,0.0,0.0,META,2023-09-18
302.4800109863281,306.1700134277344,299.80999755859375,305.07000732421875,15924400.0,0.0,0.0,META,2023-09-19
